status,trackerId,server_region,timestamp,server,date_time,state
failed,89328463859,Texas;USA,1591993754000,f607:1894:6ab:c2f7:36ea:5951:e600:bac1,2020-06-12T20:29:14.000Z,Texas
failed,89328463863,California;USA,1602051141000,106e:7931:53db:6648:3749:9558:c369:e709,2020-10-07T06:12:21.000Z,California
success,89328463903,New York;USA,1598566533000,c7f0:bb6f:5d7:1908:3c8b:7d0d:2ec0:2f9d,2020-08-27T22:15:33.000Z,New York
success,89328463913,Florida;USA,1591975687000,e1f9:1274:f33c:524a:637a:2828:eae2:510a,2020-06-12T15:28:07.000Z,Florida
success,89328463917,Texas;USA,1598576149000,3596:f8e9:66c4:d8a2:79a3:4fd0:7a7e:4103,2020-08-28T00:55:49.000Z,Texas
success,89328463923,Florida;USA,1587260379000,ef76:b5c9:14b6:b868:a4af:e285:6ad1:2f77,2020-04-19T01:39:39.000Z,Florida
success,89328463924,New York;USA,1587906234000,8f6b:9e10:67b2:e604:77ff:cd4c:edeb:7ab6,2020-04-26T13:03:54.000Z,New York
success,89328463952,Florida;USA,1601496172000,630e:c8c1:b990:f831:d8b2:7252:60c4:df45,2020-09-30T20:02:52.000Z,Florida
success,89328463973,California;USA,1593014661000,d3d8:f3c1:fd66:a8e0:8519:b4f0:4d2c:edbd,2020-06-24T16:04:21.000Z,California
success,89328463999,Texas;USA,1598035763000,5535:64ae:928d:f067:2edd:a308:853c:14d,2020-08-21T18:49:23.000Z,Texas
success,89328464002,California;USA,1600038426000,4d9:c803:2e9d:10e6:6fa6:d288:5819:d7a2,2020-09-13T23:07:06.000Z,California
success,89328464016,Texas;USA,1605007322000,c294:f501:7f74:e7e1:54bd:3ad5:518c:ae4e,2020-11-10T11:22:02.000Z,Texas
success,89328464031,Florida;USA,1596118973000,4f49:b860:70c6:b24:21e0:27eb:a7a4:7b7a,2020-07-30T14:22:53.000Z,Florida
success,89328464052,New York;USA,1599220691000,7a76:7dd3:cf4b:bd21:939b:335a:ea11:6b8a,2020-09-04T11:58:11.000Z,New York
success,89328464060,New York;USA,1601020127000,33ac:18a8:d325:1fde:ddde:21d3:1372:80b0,2020-09-25T07:48:47.000Z,New York
success,89328464075,Florida;USA,1586232225000,2087:b3b0:2846:564c:4c7f:f228:e242:4bd8,2020-04-07T04:03:45.000Z,Florida
success,89328464090,Florida;USA,1587367622000,d92e:ed57:8cee:c23f:fc3c:e5c3:7674:3f5c,2020-04-20T07:27:02.000Z,Florida
success,89328464095,Texas;USA,1590964757000,6915:292b:4e62:1aa5:88d3:959e:149:6bd,2020-05-31T22:39:17.000Z,Texas
success,89328464099,New York;USA,1588920869000,f05e:b8aa:8781:b14e:cbe0:9d92:b66b:243a,2020-05-08T06:54:29.000Z,New York
success,89328464149,Texas;USA,1607582772000,e2b6:7458:1faa:ecc4:8bd2:c1c0:f6af:6a1,2020-12-10T06:46:12.000Z,Texas
success,89328464163,New York;USA,1591695757000,d929:3c8c:4431:bdff:2dee:2c9e:bbf1:3765,2020-06-09T09:42:37.000Z,New York
success,89328464192,Texas;USA,1593007067000,80ad:a495:177a:f16b:20a6:26c1:902b:f956,2020-06-24T13:57:47.000Z,Texas
success,89328464222,California;USA,1595174749000,f3de:a1d7:fab4:49f1:8a5:7de3:2df0:7051,2020-07-19T16:05:49.000Z,California
success,89328464248,New York;USA,1589393523000,230a:315a:1650:59e9:6916:fe69:6d30:1ff2,2020-05-13T18:12:03.000Z,New York
success,89328464293,Florida;USA,1597263203000,c8da:1fbb:7a10:f424:ac13:3e7b:a63d:e395,2020-08-12T20:13:23.000Z,Florida
failed,89328464302,Texas;USA,1593676001000,be77:655f:8fba:2194:278a:e76a:be35:ba82,2020-07-02T07:46:41.000Z,Texas
failed,89328464344,Texas;USA,1607384122000,8c66:277b:c45f:3aed:10ea:98bb:fb9a:eff9,2020-12-07T23:35:22.000Z,Texas
failed,89328464366,Florida;USA,1598183595000,8468:cfaf:7463:e57f:7b81:4e60:951d:c0d1,2020-08-23T11:53:15.000Z,Florida
success,89328464373,Texas;USA,1605874056000,81cd:ba60:8342:3dec:dfce:2090:2f03:2609,2020-11-20T12:07:36.000Z,Texas
failed,89328464387,Texas;USA,1595818468000,16c0:4616:c60d:fdb7:c18d:461c:3a31:f0c9,2020-07-27T02:54:28.000Z,Texas
success,89328464391,New York;USA,1594697683000,4b55:e93a:a431:a64b:3139:895c:5190:aa15,2020-07-14T03:34:43.000Z,New York
success,89328464412,California;USA,1607466077000,dfad:b906:60b7:f22e:9d8:4140:3d36:530d,2020-12-08T22:21:17.000Z,California
success,89328464419,California;USA,1596846349000,105a:b192:fae1:cc7:4287:363:f074:d084,2020-08-08T00:25:49.000Z,California
success,89328464438,Florida;USA,1596462236000,4f17:28e6:c200:904c:35c3:363a:7e8f:9412,2020-08-03T13:43:56.000Z,Florida
success,89328464469,New York;USA,1600510900000,985:c5fe:9d6d:71e4:6e4:69f:261f:d0ca,2020-09-19T10:21:40.000Z,New York
